vehicle_id,snapshot_date,make,model,year,mileage_km,vehicle_age_years,component,km_since_oil_change,km_since_brake_service,km_since_battery_change,km_since_coolant_flush,avg_rpm_30d,std_rpm_30d,avg_coolant_temp_30d,max_coolant_temp_30d,avg_voltage_30d,min_voltage_30d,avg_speed_30d,avg_throttle_30d,fuel_trim_mean_30d,fuel_trim_std_30d,dtc_count_7d,dtc_count_30d,dtc_count_90d,rpm_speed_ratio,coolant_delta_30d,voltage_drop_30d,driving_aggression_score,idle_time_pct,highway_pct,total_engine_hours,risk_level
VH-0002,2025-10-29,Volkswagen,Golf,2016,181741,10,electrical,6600,22307,49646,8289,1244.5,452.4,99.5,109.2,14.36,13.38,15.3,30.9,-5.29,0.34,0,0,1,81.59,9.7,0.98,0.253,11.1,47.4,9087.0,low_risk
VH-0003,2024-01-01,Hyundai,Accent,2021,13014,5,battery,13171,2634,21393,22061,2027.7,649.3,92.3,101.7,13.5,12.93,39.6,33.2,2.13,2.1,0,2,2,51.19,9.4,0.57,0.401,19.0,23.6,328.5,no_risk
VH-0003,2024-01-01,Hyundai,Accent,2021,13014,5,brakes,13171,2634,21393,22061,2027.7,649.3,92.3,101.7,13.5,12.93,39.6,33.2,2.13,2.1,0,2,2,51.19,9.4,0.57,0.401,19.0,23.6,328.5,no_risk
VH-0003,2024-01-01,Hyundai,Accent,2021,13014,5,cooling_system,13171,2634,21393,22061,2027.7,649.3,92.3,101.7,13.5,12.93,39.6,33.2,2.13,2.1,0,2,2,51.19,9.4,0.57,0.401,19.0,23.6,328.5,low_risk
VH-0003,2024-01-01,Hyundai,Accent,2021,13014,5,transmission,13171,2634,21393,22061,2027.7,649.3,92.3,101.7,13.5,12.93,39.6,33.2,2.13,2.1,0,2,2,51.19,9.4,0.57,0.401,19.0,23.6,328.5,low_risk
VH-0003,2024-01-01,Hyundai,Accent,2021,13014,5,engine,13171,2634,21393,22061,2027.7,649.3,92.3,101.7,13.5,12.93,39.6,33.2,2.13,2.1,0,2,2,51.19,9.4,0.57,0.401,19.0,23.6,328.5,no_risk
VH-0003,2024-01-01,Hyundai,Accent,2021,13014,5,fuel_system,13171,2634,21393,22061,2027.7,649.3,92.3,101.7,13.5,12.93,39.6,33.2,2.13,2.1,0,2,2,51.19,9.4,0.57,0.401,19.0,23.6,328.5,no_risk
VH-0003,2024-01-01,Hyundai,Accent,2021,13014,5,electrical,13171,2634,21393,22061,2027.7,649.3,92.3,101.7,13.5,12.93,39.6,33.2,2.13,2.1,0,2,2,51.19,9.4,0.57,0.401,19.0,23.6,328.5,no_risk
VH-0003,2024-01-26,Hyundai,Accent,2021,14763,5,battery,13976,37368,42322,16641,1290.0,469.7,94.6,114.1,13.96,13.25,36.6,26.7,4.83,3.85,0,0,1,35.26,19.5,0.71,0.393,10.5,37.6,403.5,low_risk
VH-0003,2024-01-26,Hyundai,Accent,2021,14763,5,brakes,13976,37368,42322,16641,1290.0,469.7,94.6,114.1,13.96,13.25,36.6,26.7,4.83,3.85,0,0,1,35.26,19.5,0.71,0.393,10.5,37.6,403.5,medium_risk
VH-0003,2024-01-26,Hyundai,Accent,2021,14763,5,cooling_system,13976,37368,42322,16641,1290.0,469.7,94.6,114.1,13.96,13.25,36.6,26.7,4.83,3.85,0,0,1,35.26,19.5,0.71,0.393,10.5,37.6,403.5,high_risk
VH-0003,2024-01-26,Hyundai,Accent,2021,14763,5,transmission,13976,37368,42322,16641,1290.0,469.7,94.6,114.1,13.96,13.25,36.6,26.7,4.83,3.85,0,0,1,35.26,19.5,0.71,0.393,10.5,37.6,403.5,low_risk
VH-0003,2024-01-26,Hyundai,Accent,2021,14763,5,engine,13976,37368,42322,16641,1290.0,469.7,94.6,114.1,13.96,13.25,36.6,26.7,4.83,3.85,0,0,1,35.26,19.5,0.71,0.393,10.5,37.6,403.5,no_risk
VH-0003,2024-01-26,Hyundai,Accent,2021,14763,5,fuel_system,13976,37368,42322,16641,1290.0,469.7,94.6,114.1,13.96,13.25,36.6,26.7,4.83,3.85,0,0,1,35.26,19.5,0.71,0.393,10.5,37.6,403.5,no_risk
VH-0003,2024-01-26,Hyundai,Accent,2021,14763,5,electrical,13976,37368,42322,16641,1290.0,469.7,94.6,114.1,13.96,13.25,36.6,26.7,4.83,3.85,0,0,1,35.26,19.5,0.71,0.393,10.5,37.6,403.5,no_risk
VH-0003,2024-02-04,Hyundai,Accent,2021,16369,5,battery,10091,37730,16712,33991,2211.5,642.2,91.3,99.4,13.85,13.46,42.9,26.9,-3.28,0.05,0,2,4,51.56,8.11,0.39,0.669,24.1,33.0,381.7,no_risk
VH-0003,2024-02-04,Hyundai,Accent,2021,16369,5,brakes,10091,37730,16712,33991,2211.5,642.2,91.3,99.4,13.85,13.46,42.9,26.9,-3.28,0.05,0,2,4,51.56,8.11,0.39,0.669,24.1,33.0,381.7,medium_risk
VH-0003,2024-02-04,Hyundai,Accent,2021,16369,5,cooling_system,10091,37730,16712,33991,2211.5,642.2,91.3,99.4,13.85,13.46,42.9,26.9,-3.28,0.05,0,2,4,51.56,8.11,0.39,0.669,24.1,33.0,381.7,no_risk
VH-0003,2024-02-04,Hyundai,Accent,2021,16369,5,transmission,10091,37730,16712,33991,2211.5,642.2,91.3,99.4,13.85,13.46,42.9,26.9,-3.28,0.05,0,2,4,51.56,8.11,0.39,0.669,24.1,33.0,381.7,low_risk
VH-0003,2024-02-04,Hyundai,Accent,2021,16369,5,engine,10091,37730,16712,33991,2211.5,642.2,91.3,99.4,13.85,13.46,42.9,26.9,-3.28,0.05,0,2,4,51.56,8.11,0.39,0.669,24.1,33.0,381.7,no_risk
VH-0003,2024-02-04,Hyundai,Accent,2021,16369,5,fuel_system,10091,37730,16712,33991,2211.5,642.2,91.3,99.4,13.85,13.46,42.9,26.9,-3.28,0.05,0,2,4,51.56,8.11,0.39,0.669,24.1,33.0,381.7,no_risk
VH-0003,2024-02-04,Hyundai,Accent,2021,16369,5,electrical,10091,37730,16712,33991,2211.5,642.2,91.3,99.4,13.85,13.46,42.9,26.9,-3.28,0.05,0,2,4,51.56,8.11,0.39,0.669,24.1,33.0,381.7,no_risk
VH-0003,2024-03-07,Hyundai,Accent,2021,17631,5,battery,14265,36669,35001,32889,1525.2,642.3,95.4,110.5,14.89,13.5,47.7,24.0,1.59,1.04,0,0,3,31.96,15.1,1.39,0.177,32.2,28.6,369.4,no_risk
VH-0003,2024-03-07,Hyundai,Accent,2021,17631,5,brakes,14265,36669,35001,32889,1525.2,642.3,95.4,110.5,14.89,13.5,47.7,24.0,1.59,1.04,0,0,3,31.96,15.1,1.39,0.177,32.2,28.6,369.4,medium_risk
VH-0003,2024-03-07,Hyundai,Accent,2021,17631,5,cooling_system,14265,36669,35001,32889,1525.2,642.3,95.4,110.5,14.89,13.5,47.7,24.0,1.59,1.04,0,0,3,31.96,15.1,1.39,0.177,32.2,28.6,369.4,high_risk
VH-0003,2024-03-07,Hyundai,Accent,2021,17631,5,transmission,14265,36669,35001,32889,1525.2,642.3,95.4,110.5,14.89,13.5,47.7,24.0,1.59,1.04,0,0,3,31.96,15.1,1.39,0.177,32.2,28.6,369.4,no_risk
VH-0003,2024-03-07,Hyundai,Accent,2021,17631,5,engine,14265,36669,35001,32889,1525.2,642.3,95.4,110.5,14.89,13.5,47.7,24.0,1.59,1.04,0,0,3,31.96,15.1,1.39,0.177,32.2,28.6,369.4,no_risk
VH-0003,2024-03-07,Hyundai,Accent,2021,17631,5,fuel_system,14265,36669,35001,32889,1525.2,642.3,95.4,110.5,14.89,13.5,47.7,24.0,1.59,1.04,0,0,3,31.96,15.1,1.39,0.177,32.2,28.6,369.4,no_risk
VH-0003,2024-03-07,Hyundai,Accent,2021,17631,5,electrical,14265,36669,35001,32889,1525.2,642.3,95.4,110.5,14.89,13.5,47.7,24.0,1.59,1.04,0,0,3,31.96,15.1,1.39,0.177,32.2,28.6,369.4,low_risk
VH-0003,2024-02-26,Hyundai,Accent,2021,19959,5,battery,6361,30261,336,18821,2215.8,769.6,91.1,108.9,13.87,13.29,51.1,34.3,-12.46,4.56,0,1,1,43.4,17.78,0.58,0.401,26.0,11.2,390.9,no_risk
VH-0003,2024-02-26,Hyundai,Accent,2021,19959,5,brakes,6361,30261,336,18821,2215.8,769.6,91.1,108.9,13.87,13.29,51.1,34.3,-12.46,4.56,0,1,1,43.4,17.78,0.58,0.401,26.0,11.2,390.9,medium_risk
VH-0003,2024-02-26,Hyundai,Accent,2021,19959,5,cooling_system,6361,30261,336,18821,2215.8,769.6,91.1,108.9,13.87,13.29,51.1,34.3,-12.46,4.56,0,1,1,43.4,17.78,0.58,0.401,26.0,11.2,390.9,medium_risk
VH-0003,2024-02-26,Hyundai,Accent,2021,19959,5,transmission,6361,30261,336,18821,2215.8,769.6,91.1,108.9,13.87,13.29,51.1,34.3,-12.46,4.56,0,1,1,43.4,17.78,0.58,0.401,26.0,11.2,390.9,no_risk
VH-0003,2024-02-26,Hyundai,Accent,2021,19959,5,engine,6361,30261,336,18821,2215.8,769.6,91.1,108.9,13.87,13.29,51.1,34.3,-12.46,4.56,0,1,1,43.4,17.78,0.58,0.401,26.0,11.2,390.9,low_risk
VH-0003,2024-02-26,Hyundai,Accent,2021,19959,5,fuel_system,6361,30261,336,18821,2215.8,769.6,91.1,108.9,13.87,13.29,51.1,34.3,-12.46,4.56,0,1,1,43.4,17.78,0.58,0.401,26.0,11.2,390.9,medium_risk
VH-0003,2024-02-26,Hyundai,Accent,2021,19959,5,electrical,6361,30261,336,18821,2215.8,769.6,91.1,108.9,13.87,13.29,51.1,34.3,-12.46,4.56,0,1,1,43.4,17.78,0.58,0.401,26.0,11.2,390.9,no_risk
VH-0003,2024-04-10,Hyundai,Accent,2021,20668,5,battery,2934,34648,27385,44786,2167.0,559.1,83.9,91.2,13.94,12.45,74.2,14.6,3.47,2.38,1,0,2,29.21,7.3,1.49,0.159,36.8,30.0,278.6,low_risk
VH-0003,2024-04-10,Hyundai,Accent,2021,20668,5,brakes,2934,34648,27385,44786,2167.0,559.1,83.9,91.2,13.94,12.45,74.2,14.6,3.47,2.38,1,0,2,29.21,7.3,1.49,0.159,36.8,30.0,278.6,medium_risk
VH-0003,2024-04-10,Hyundai,Accent,2021,20668,5,cooling_system,2934,34648,27385,44786,2167.0,559.1,83.9,91.2,13.94,12.45,74.2,14.6,3.47,2.38,1,0,2,29.21,7.3,1.49,0.159,36.8,30.0,278.6,no_risk
VH-0003,2024-04-10,Hyundai,Accent,2021,20668,5,transmission,2934,34648,27385,44786,2167.0,559.1,83.9,91.2,13.94,12.45,74.2,14.6,3.47,2.38,1,0,2,29.21,7.3,1.49,0.159,36.8,30.0,278.6,no_risk
VH-0003,2024-04-10,Hyundai,Accent,2021,20668,5,engine,2934,34648,27385,44786,2167.0,559.1,83.9,91.2,13.94,12.45,74.2,14.6,3.47,2.38,1,0,2,29.21,7.3,1.49,0.159,36.8,30.0,278.6,no_risk
VH-0003,2024-04-10,Hyundai,Accent,2021,20668,5,fuel_system,2934,34648,27385,44786,2167.0,559.1,83.9,91.2,13.94,12.45,74.2,14.6,3.47,2.38,1,0,2,29.21,7.3,1.49,0.159,36.8,30.0,278.6,no_risk
VH-0003,2024-04-10,Hyundai,Accent,2021,20668,5,electrical,2934,34648,27385,44786,2167.0,559.1,83.9,91.2,13.94,12.45,74.2,14.6,3.47,2.38,1,0,2,29.21,7.3,1.49,0.159,36.8,30.0,278.6,low_risk
VH-0003,2024-06-11,Hyundai,Accent,2021,22993,5,battery,6539,5306,24318,48564,893.3,429.2,87.3,92.7,13.53,13.01,46.4,32.8,-9.87,3.34,1,1,8,19.24,5.44,0.53,0.159,34.7,19.1,495.2,no_risk
VH-0003,2024-06-11,Hyundai,Accent,2021,22993,5,brakes,6539,5306,24318,48564,893.3,429.2,87.3,92.7,13.53,13.01,46.4,32.8,-9.87,3.34,1,1,8,19.24,5.44,0.53,0.159,34.7,19.1,495.2,no_risk
VH-0003,2024-06-11,Hyundai,Accent,2021,22993,5,cooling_system,6539,5306,24318,48564,893.3,429.2,87.3,92.7,13.53,13.01,46.4,32.8,-9.87,3.34,1,1,8,19.24,5.44,0.53,0.159,34.7,19.1,495.2,no_risk
VH-0003,2024-06-11,Hyundai,Accent,2021,22993,5,transmission,6539,5306,24318,48564,893.3,429.2,87.3,92.7,13.53,13.01,46.4,32.8,-9.87,3.34,1,1,8,19.24,5.44,0.53,0.159,34.7,19.1,495.2,no_risk
VH-0003,2024-06-11,Hyundai,Accent,2021,22993,5,engine,6539,5306,24318,48564,893.3,429.2,87.3,92.7,13.53,13.01,46.4,32.8,-9.87,3.34,1,1,8,19.24,5.44,0.53,0.159,34.7,19.1,495.2,no_risk
VH-0003,2024-06-11,Hyundai,Accent,2021,22993,5,fuel_system,6539,5306,24318,48564,893.3,429.2,87.3,92.7,13.53,13.01,46.4,32.8,-9.87,3.34,1,1,8,19.24,5.44,0.53,0.159,34.7,19.1,495.2,medium_risk
VH-0003,2024-06-11,Hyundai,Accent,2021,22993,5,electrical,6539,5306,24318,48564,893.3,429.2,87.3,92.7,13.53,13.01,46.4,32.8,-9.87,3.34,1,1,8,19.24,5.44,0.53,0.159,34.7,19.1,495.2,no_risk
VH-0003,2024-07-22,Hyundai,Accent,2021,23980,5,battery,10310,19738,45345,36604,1140.7,586.3,84.3,97.5,14.07,13.6,38.5,20.5,-0.22,0.82,1,0,5,29.63,13.23,0.47,0.22,24.1,49.6,622.8,low_risk
VH-0003,2024-07-22,Hyundai,Accent,2021,23980,5,brakes,10310,19738,45345,36604,1140.7,586.3,84.3,97.5,14.07,13.6,38.5,20.5,-0.22,0.82,1,0,5,29.63,13.23,0.47,0.22,24.1,49.6,622.8,no_risk
VH-0003,2024-07-22,Hyundai,Accent,2021,23980,5,cooling_system,10310,19738,45345,36604,1140.7,586.3,84.3,97.5,14.07,13.6,38.5,20.5,-0.22,0.82,1,0,5,29.63,13.23,0.47,0.22,24.1,49.6,622.8,low_risk
VH-0003,2024-07-22,Hyundai,Accent,2021,23980,5,transmission,10310,19738,45345,36604,1140.7,586.3,84.3,97.5,14.07,13.6,38.5,20.5,-0.22,0.82,1,0,5,29.63,13.23,0.47,0.22,24.1,49.6,622.8,no_risk
VH-0003,2024-07-22,Hyundai,Accent,2021,23980,5,engine,10310,19738,45345,36604,1140.7,586.3,84.3,97.5,14.07,13.6,38.5,20.5,-0.22,0.82,1,0,5,29.63,13.23,0.47,0.22,24.1,49.6,622.8,no_risk
VH-0003,2024-07-22,Hyundai,Accent,2021,23980,5,fuel_system,10310,19738,45345,36604,1140.7,586.3,84.3,97.5,14.07,13.6,38.5,20.5,-0.22,0.82,1,0,5,29.63,13.23,0.47,0.22,24.1,49.6,622.8,no_risk
VH-0003,2024-07-22,Hyundai,Accent,2021,23980,5,electrical,10310,19738,45345,36604,1140.7,586.3,84.3,97.5,14.07,13.6,38.5,20.5,-0.22,0.82,1,0,5,29.63,13.23,0.47,0.22,24.1,49.6,622.8,no_risk
VH-0003,2024-04-22,Hyundai,Accent,2021,24765,5,battery,6403,35906,21680,41490,1751.7,710.3,88.2,101.1,13.41,12.35,33.4,26.0,-0.93,0.35,0,2,2,52.42,12.87,1.05,0.394,14.7,29.8,741.1,low_risk
VH-0003,2024-04-22,Hyundai,Accent,2021,24765,5,brakes,6403,35906,21680,41490,1751.7,710.3,88.2,101.1,13.41,12.35,33.4,26.0,-0.93,0.35,0,2,2,52.42,12.87,1.05,0.394,14.7,29.8,741.1,medium_risk
VH-0003,2024-04-22,Hyundai,Accent,2021,24765,5,cooling_system,6403,35906,21680,41490,1751.7,710.3,88.2,101.1,13.41,12.35,33.4,26.0,-0.93,0.35,0,2,2,52.42,12.87,1.05,0.394,14.7,29.8,741.1,high_risk
VH-0003,2024-04-22,Hyundai,Accent,2021,24765,5,transmission,6403,35906,21680,41490,1751.7,710.3,88.2,101.1,13.41,12.35,33.4,26.0,-0.93,0.35,0,2,2,52.42,12.87,1.05,0.394,14.7,29.8,741.1,low_risk
VH-0003,2024-04-22,Hyundai,Accent,2021,24765,5,engine,6403,35906,21680,41490,1751.7,710.3,88.2,101.1,13.41,12.35,33.4,26.0,-0.93,0.35,0,2,2,52.42,12.87,1.05,0.394,14.7,29.8,741.1,no_risk
VH-0003,2024-04-22,Hyundai,Accent,2021,24765,5,fuel_system,6403,35906,21680,41490,1751.7,710.3,88.2,101.1,13.41,12.35,33.4,26.0,-0.93,0.35,0,2,2,52.42,12.87,1.05,0.394,14.7,29.8,741.1,no_risk
VH-0003,2024-04-22,Hyundai,Accent,2021,24765,5,electrical,6403,35906,21680,41490,1751.7,710.3,88.2,101.1,13.41,12.35,33.4,26.0,-0.93,0.35,0,2,2,52.42,12.87,1.05,0.394,14.7,29.8,741.1,low_risk
VH-0003,2024-06-29,Hyundai,Accent,2021,26485,5,battery,12850,11550,40101,47553,2234.0,634.0,87.4,105.6,14.28,13.27,62.2,29.4,-3.34,4.27,1,0,1,35.92,18.19,1.01,0.336,10.4,12.5,425.8,low_risk
VH-0003,2024-06-29,Hyundai,Accent,2021,26485,5,brakes,12850,11550,40101,47553,2234.0,634.0,87.4,105.6,14.28,13.27,62.2,29.4,-3.34,4.27,1,0,1,35.92,18.19,1.01,0.336,10.4,12.5,425.8,low_risk
VH-0003,2024-06-29,Hyundai,Accent,2021,26485,5,cooling_system,12850,11550,40101,47553,2234.0,634.0,87.4,105.6,14.28,13.27,62.2,29.4,-3.34,4.27,1,0,1,35.92,18.19,1.01,0.336,10.4,12.5,425.8,high_risk
VH-0003,2024-06-29,Hyundai,Accent,2021,26485,5,transmission,12850,11550,40101,47553,2234.0,634.0,87.4,105.6,14.28,13.27,62.2,29.4,-3.34,4.27,1,0,1,35.92,18.19,1.01,0.336,10.4,12.5,425.8,no_risk
VH-0003,2024-06-29,Hyundai,Accent,2021,26485,5,engine,12850,11550,40101,47553,2234.0,634.0,87.4,105.6,14.28,13.27,62.2,29.4,-3.34,4.27,1,0,1,35.92,18.19,1.01,0.336,10.4,12.5,425.8,no_risk
VH-0003,2024-06-29,Hyundai,Accent,2021,26485,5,fuel_system,12850,11550,40101,47553,2234.0,634.0,87.4,105.6,14.28,13.27,62.2,29.4,-3.34,4.27,1,0,1,35.92,18.19,1.01,0.336,10.4,12.5,425.8,no_risk
VH-0003,2024-06-29,Hyundai,Accent,2021,26485,5,electrical,12850,11550,40101,47553,2234.0,634.0,87.4,105.6,14.28,13.27,62.2,29.4,-3.34,4.27,1,0,1,35.92,18.19,1.01,0.336,10.4,12.5,425.8,low_risk
VH-0003,2024-09-27,Hyundai,Accent,2021,28499,5,battery,2994,33965,38307,11930,2140.3,293.8,88.4,107.8,13.74,12.32,40.4,10.6,2.4,4.12,0,1,3,52.94,19.47,1.43,0.204,12.5,40.1,704.9,low_risk
VH-0003,2024-09-27,Hyundai,Accent,2021,28499,5,brakes,2994,33965,38307,11930,2140.3,293.8,88.4,107.8,13.74,12.32,40.4,10.6,2.4,4.12,0,1,3,52.94,19.47,1.43,0.204,12.5,40.1,704.9,low_risk
VH-0003,2024-09-27,Hyundai,Accent,2021,28499,5,cooling_system,2994,33965,38307,11930,2140.3,293.8,88.4,107.8,13.74,12.32,40.4,10.6,2.4,4.12,0,1,3,52.94,19.47,1.43,0.204,12.5,40.1,704.9,high_risk
VH-0003,2024-09-27,Hyundai,Accent,2021,28499,5,transmission,2994,33965,38307,11930,2140.3,293.8,88.4,107.8,13.74,12.32,40.4,10.6,2.4,4.12,0,1,3,52.94,19.47,1.43,0.204,12.5,40.1,704.9,low_risk
VH-0003,2024-09-27,Hyundai,Accent,2021,28499,5,engine,2994,33965,38307,11930,2140.3,293.8,88.4,107.8,13.74,12.32,40.4,10.6,2.4,4.12,0,1,3,52.94,19.47,1.43,0.204,12.5,40.1,704.9,no_risk
VH-0003,2024-09-27,Hyundai,Accent,2021,28499,5,fuel_system,2994,33965,38307,11930,2140.3,293.8,88.4,107.8,13.74,12.32,40.4,10.6,2.4,4.12,0,1,3,52.94,19.47,1.43,0.204,12.5,40.1,704.9,no_risk
VH-0003,2024-09-27,Hyundai,Accent,2021,28499,5,electrical,2994,33965,38307,11930,2140.3,293.8,88.4,107.8,13.74,12.32,40.4,10.6,2.4,4.12,0,1,3,52.94,19.47,1.43,0.204,12.5,40.1,704.9,medium_risk
VH-0003,2024-10-24,Hyundai,Accent,2021,29996,5,battery,10074,8624,22960,1548,1578.8,621.9,87.7,102.7,14.3,13.93,47.6,30.8,7.79,1.68,0,1,5,33.13,14.96,0.37,0.09,39.5,45.3,629.5,no_risk
VH-0003,2024-10-24,Hyundai,Accent,2021,29996,5,brakes,10074,8624,22960,1548,1578.8,621.9,87.7,102.7,14.3,13.93,47.6,30.8,7.79,1.68,0,1,5,33.13,14.96,0.37,0.09,39.5,45.3,629.5,no_risk
VH-0003,2024-10-24,Hyundai,Accent,2021,29996,5,cooling_system,10074,8624,22960,1548,1578.8,621.9,87.7,102.7,14.3,13.93,47.6,30.8,7.79,1.68,0,1,5,33.13,14.96,0.37,0.09,39.5,45.3,629.5,medium_risk
VH-0003,2024-10-24,Hyundai,Accent,2021,29996,5,transmission,10074,8624,22960,1548,1578.8,621.9,87.7,102.7,14.3,13.93,47.6,30.8,7.79,1.68,0,1,5,33.13,14.96,0.37,0.09,39.5,45.3,629.5,no_risk
VH-0003,2024-10-24,Hyundai,Accent,2021,29996,5,engine,10074,8624,22960,1548,1578.8,621.9,87.7,102.7,14.3,13.93,47.6,30.8,7.79,1.68,0,1,5,33.13,14.96,0.37,0.09,39.5,45.3,629.5,no_risk
VH-0003,2024-10-24,Hyundai,Accent,2021,29996,5,fuel_system,10074,8624,22960,1548,1578.8,621.9,87.7,102.7,14.3,13.93,47.6,30.8,7.79,1.68,0,1,5,33.13,14.96,0.37,0.09,39.5,45.3,629.5,no_risk
VH-0003,2024-10-24,Hyundai,Accent,2021,29996,5,electrical,10074,8624,22960,1548,1578.8,621.9,87.7,102.7,14.3,13.93,47.6,30.8,7.79,1.68,0,1,5,33.13,14.96,0.37,0.09,39.5,45.3,629.5,no_risk
VH-0003,2024-06-05,Hyundai,Accent,2021,30892,5,battery,1453,14492,24073,9707,1797.3,491.0,87.9,104.9,14.34,13.18,52.9,30.6,-0.26,5.43,0,0,1,34.01,16.98,1.15,0.263,31.8,23.7,584.5,no_risk
VH-0003,2024-06-05,Hyundai,Accent,2021,30892,5,brakes,1453,14492,24073,9707,1797.3,491.0,87.9,104.9,14.34,13.18,52.9,30.6,-0.26,5.43,0,0,1,34.01,16.98,1.15,0.263,31.8,23.7,584.5,no_risk
VH-0003,2024-06-05,Hyundai,Accent,2021,30892,5,cooling_system,1453,14492,24073,9707,1797.3,491.0,87.9,104.9,14.34,13.18,52.9,30.6,-0.26,5.43,0,0,1,34.01,16.98,1.15,0.263,31.8,23.7,584.5,medium_risk
VH-0003,2024-06-05,Hyundai,Accent,2021,30892,5,transmission,1453,14492,24073,9707,1797.3,491.0,87.9,104.9,14.34,13.18,52.9,30.6,-0.26,5.43,0,0,1,34.01,16.98,1.15,0.263,31.8,23.7,584.5,no_risk
VH-0003,2024-06-05,Hyundai,Accent,2021,30892,5,engine,1453,14492,24073,9707,1797.3,491.0,87.9,104.9,14.34,13.18,52.9,30.6,-0.26,5.43,0,0,1,34.01,16.98,1.15,0.263,31.8,23.7,584.5,no_risk
VH-0003,2024-06-05,Hyundai,Accent,2021,30892,5,fuel_system,1453,14492,24073,9707,1797.3,491.0,87.9,104.9,14.34,13.18,52.9,30.6,-0.26,5.43,0,0,1,34.01,16.98,1.15,0.263,31.8,23.7,584.5,no_risk
VH-0003,2024-06-05,Hyundai,Accent,2021,30892,5,electrical,1453,14492,24073,9707,1797.3,491.0,87.9,104.9,14.34,13.18,52.9,30.6,-0.26,5.43,0,0,1,34.01,16.98,1.15,0.263,31.8,23.7,584.5,medium_risk
VH-0003,2024-12-30,Hyundai,Accent,2021,32625,5,battery,5972,12233,12581,47919,1907.0,638.7,81.0,96.1,14.44,13.62,56.9,24.6,-3.2,5.28,0,1,0,33.52,15.04,0.82,0.379,35.9,22.6,573.5,no_risk
VH-0003,2024-12-30,Hyundai,Accent,2021,32625,5,brakes,5972,12233,12581,47919,1907.0,638.7,81.0,96.1,14.44,13.62,56.9,24.6,-3.2,5.28,0,1,0,33.52,15.04,0.82,0.379,35.9,22.6,573.5,low_risk
VH-0003,2024-12-30,Hyundai,Accent,2021,32625,5,cooling_system,5972,12233,12581,47919,1907.0,638.7,81.0,96.1,14.44,13.62,56.9,24.6,-3.2,5.28,0,1,0,33.52,15.04,0.82,0.379,35.9,22.6,573.5,medium_risk
VH-0003,2024-12-30,Hyundai,Accent,2021,32625,5,transmission,5972,12233,12581,47919,1907.0,638.7,81.0,96.1,14.44,13.62,56.9,24.6,-3.2,5.28,0,1,0,33.52,15.04,0.82,0.379,35.9,22.6,573.5,no_risk
VH-0003,2024-12-30,Hyundai,Accent,2021,32625,5,engine,5972,12233,12581,47919,1907.0,638.7,81.0,96.1,14.44,13.62,56.9,24.6,-3.2,5.28,0,1,0,33.52,15.04,0.82,0.379,35.9,22.6,573.5,no_risk
VH-0003,2024-12-30,Hyundai,Accent,2021,32625,5,fuel_system,5972,12233,12581,47919,1907.0,638.7,81.0,96.1,14.44,13.62,56.9,24.6,-3.2,5.28,0,1,0,33.52,15.04,0.82,0.379,35.9,22.6,573.5,no_risk
VH-0003,2024-12-30,Hyundai,Accent,2021,32625,5,electrical,5972,12233,12581,47919,1907.0,638.7,81.0,96.1,14.44,13.62,56.9,24.6,-3.2,5.28,0,1,0,33.52,15.04,0.82,0.379,35.9,22.6,573.5,no_risk
VH-0003,2025-02-24,Hyundai,Accent,2021,33635,5,battery,8188,20428,29871,37532,2033.0,527.4,88.4,103.6,13.57,13.19,56.7,32.3,-2.32,0.66,0,1,1,35.87,15.12,0.38,0.238,34.3,47.0,593.4,no_risk
VH-0003,2025-02-24,Hyundai,Accent,2021,33635,5,brakes,8188,20428,29871,37532,2033.0,527.4,88.4,103.6,13.57,13.19,56.7,32.3,-2.32,0.66,0,1,1,35.87,15.12,0.38,0.238,34.3,47.0,593.4,no_risk
VH-0003,2025-02-24,Hyundai,Accent,2021,33635,5,cooling_system,8188,20428,29871,37532,2033.0,527.4,88.4,103.6,13.57,13.19,56.7,32.3,-2.32,0.66,0,1,1,35.87,15.12,0.38,0.238,34.3,47.0,593.4,high_risk
VH-0003,2025-02-24,Hyundai,Accent,2021,33635,5,transmission,8188,20428,29871,37532,2033.0,527.4,88.4,103.6,13.57,13.19,56.7,32.3,-2.32,0.66,0,1,1,35.87,15.12,0.38,0.238,34.3,47.0,593.4,no_risk
VH-0003,2025-02-24,Hyundai,Accent,2021,33635,5,engine,8188,20428,29871,37532,2033.0,527.4,88.4,103.6,13.57,13.19,56.7,32.3,-2.32,0.66,0,1,1,35.87,15.12,0.38,0.238,34.3,47.0,593.4,no_risk
VH-0003,2025-02-24,Hyundai,Accent,2021,33635,5,fuel_system,8188,20428,29871,37532,2033.0,527.4,88.4,103.6,13.57,13.19,56.7,32.3,-2.32,0.66,0,1,1,35.87,15.12,0.38,0.238,34.3,47.0,593.4,no_risk
VH-0003,2025-02-24,Hyundai,Accent,2021,33635,5,electrical,8188,20428,29871,37532,2033.0,527.4,88.4,103.6,13.57,13.19,56.7,32.3,-2.32,0.66,0,1,1,35.87,15.12,0.38,0.238,34.3,47.0,593.4,no_risk
VH-0003,2024-09-12,Hyundai,Accent,2021,34201,5,battery,13678,27589,5554,41049,2250.2,377.4,86.7,102.9,13.66,13.33,81.5,43.8,3.74,4.75,1,1,1,27.63,16.26,0.33,0.374,20.5,15.0,419.9,no_risk
